Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);. ;DS_2018
São Félix do Xingu;PA;2016;1.257.865,62;76.481,78;;0,061
São Francisco do Pará;PA;2016;665.280,00;;;0,000
São Miguel do Guamá;PA;2016;4.320.000,00;;;0,000
São Sebastião da Boa Vista;PA;2016;622.754,32;;;0,000
Senador José Porfírio;PA;2016;232.240,00;;;0,000
Tailândia;PA;2016;2.600.000,00;;;0,000
Terra Alta;PA;2016;455.000,00;25.000,00;;0,055
Tucumã;PA;2016;501.840,00;;;0,000
Viseu;PA;2016;1.017.862,50;;;0,000
Xinguara;PA;2016;4.129.485,00;101.084,00;;0,024
Aguiar;PB;2016;633.600,00;;;0,000
Alagoa Grande;PB;2016;1.450.000,00;;;0,000
Alagoinha;PB;2016;189.730,00;;;0,000
Alcantil;PB;2016;250.000,00;;;0,000
São João do Rio do Peixe;PB;2016;142.784,00;;;0,000
Aparecida;PB;2016;398.285,00;;;0,000
Araçagi;PB;2016;250.000,00;;;0,000
Arara;PB;2016;324.240,00;;;0,000
Araruna;PB;2016;142.784,28;;;0,000
Areia;PB;2016;624.000,00;;;0,000
Areia de Baraúnas;PB;2016;196.800,00;;;0,000
Aroeiras;PB;2016;273.441,31;;;0,000
Assunção;PB;2016;229.580,00;;;0,000
Baraúna;PB;2016;174.240,00;;;0,000
Barra de Santana;PB;2016;89.770,00;;;0,000
Barra de Santa Rosa;PB;2016;250.000,00;;;0,000
Barra de São Miguel;PB;2016;357.200,00;;;0,000
Bayeux;PB;2016;5.000.000,00;;;0,000
Belém;PB;2016;417.600,00;;;0,000
Belém do Brejo do Cruz;PB;2016;250.000,00;;;0,000
Boa Ventura;PB;2016;220.500,00;;;0,000
Boa Vista;PB;2016;250.000,00;;;0,000
Bom Jesus;PB;2016;41.500,00;;;0,000
Bom Sucesso;PB;2016;301.032,00;;;0,000
Bonito de Santa Fé;PB;2016;142.784,28;;;0,000
Boqueirão;PB;2016;450.000,00;;;0,000
Brejo dos Santos;PB;2016;420.000,00;;;0,000
Cabedelo;PB;2016;10.484.610,19;1.285.049,39;;0,123
Cacimba de Areia;PB;2016;269.280,00;;;0,000
Cacimba de Dentro;PB;2016;250.000,00;;;0,000
Cacimbas;PB;2016;269.280,00;;;0,000
Cajazeiras;PB;2016;3.360.000,00;;;0,000
Caldas Brandão;PB;2016;150.000,00;;;0,000
Camalaú;PB;2016;223.287,56;;;0,000
Campina Grande;PB;2016;43.247.530,60;3.377.456,18;;0,078
Casserengue;PB;2016;213.261,48;;;0,000
Catingueira;PB;2016;350.050,00;;;0,000
Catolé do Rocha;PB;2016;566.690,85;;;0,000
Conceição;PB;2016;250.000,00;;;0,000
Conde;PB;2016;2.932.296,38;;;0,000
Congo;PB;2016;184.080,00;;;0,000
Coxixola;PB;2016;250.000,00;;;0,000
Cuité;PB;2016;1.427.840,00;;;0,000
Cuitegi;PB;2016;349.064,00;;;0,000
Damião;PB;2016;250.000,00;;;0,000
Diamante;PB;2016;265.240,00;;;0,000
Emas;PB;2016;354.504,00;;;0,000
Esperança;PB;2016;1.240.492,00;;;0,000
Fagundes;PB;2016;250.000,00;;;0,000
Frei Martinho;PB;2016;73.730,76;;;0,000
Guarabira;PB;2016;2.273.802,80;;;0,000
Ibiara;PB;2016;477.014,20;;;0,000
Imaculada;PB;2016;864.885,00;;;0,000
Itaporanga;PB;2016;726.478,24;;;0,000
Itapororoca;PB;2016;419.740,80;;;0,000
Itatuba;PB;2016;491.662,00;;;0,000
Jericó;PB;2016;250.000,00;;;0,000
João Pessoa;PB;2016;104.086.810,03;20.762.633,03;;0,199
Juarez Távora;PB;2016;476.800,00;;;0,000
Juazeirinho;PB;2016;645.600,00;;;0,000
Junco do Seridó;PB;2016;250.000,00;;;0,000
Juripiranga;PB;2016;176.790,00;;;0,000
Juru;PB;2016;439.704,00;;;0,000
Lastro;PB;2016;20.252,13;;;0,000
Lucena;PB;2016;2.748.000,00;;;0,000
Mãe D Água;PB;2016;232.232,00;;;0,000
Malta;PB;2016;540.000,00;;;0,000
Manaíra;PB;2016;445.684,50;;;0,000
Marcação;PB;2016;272.124,00;;;0,000
Mataraca;PB;2016;250.000,00;;;0,000
Matinhas;PB;2016;250.000,00;;;0,000
Maturéia;PB;2016;300.000,00;;;0,000
Mogeiro;PB;2016;807.477,67;;;0,000
Montadas;PB;2016;567.520,00;;;0,000
Monte Horebe;PB;2016;250.000,00;;;0,000
Natuba;PB;2016;223.840,00;3.000,00;;0,013
Nova Olinda;PB;2016;337.686,00;;;0,000
Nova Palmeira;PB;2016;480.000,00;;;0,000
Olho D ÁGUA;PB;2016;600.000,00;;;0,000
Ouro Velho;PB;2016;236.961,06;;;0,000
Passagem;PB;2016;163.500,00;;;0,000
Patos;PB;2016;4.913.456,31;;;0,000
Paulista;PB;2016;367.727,90;;;0,000
Pedra Branca;PB;2016;281.750,00;;;0,000
Pedras de Fogo;PB;2016;1.600.134,00;74.099,00;;0,046
Piancó;PB;2016;150.542,00;;;0,000
Pilões;PB;2016;250.000,00;;;0,000
Pilõezinhos;PB;2016;80.000,00;;;0,000
Pirpirituba;PB;2016;701.510,29;;;0,000
Pitimbu;PB;2016;330.000,00;49.143,59;;0,149
Pocinhos;PB;2016;319.200,00;;;0,000
Poço Dantas;PB;2016;79.288,00;;;0,000
Poço de José de Moura;PB;2016;310.092,94;;;0,000
Queimadas;PB;2016;1.877.718,00;;;0,000
Quixabá;PB;2016;323.000,00;;;0,000
Remígio;PB;2016;250.000,00;;;0,000
Pedro Régis;PB;2016;245.984,65;;;0,000
Riachão;PB;2016;242.250,00;;;0,000
Riacho de Santo Antônio;PB;2016;172.408,00;;;0,000
Riacho dos Cavalos;PB;2016;250.000,00;;;0,000
Rio Tinto;PB;2016;607.200,00;;;0,000
Salgado de São Félix;PB;2016;84.000,00;;;0,000
Santa Cruz;PB;2016;411.400,00;;;0,000
Santa Helena;PB;2016;408.657,84;;;0,000
Santa Inês;PB;2016;250.400,00;;;0,000
Santa Luzia;PB;2016;645.360,00;;;0,000
Santana de Mangueira;PB;2016;255.440,00;;;0,000
Santana dos Garrotes;PB;2016;364.320,00;;;0,000
Santa Teresinha;PB;2016;415.600,00;;;0,000
São Bento;PB;2016;800.000,00;;;0,000
São Domingos do Cariri;PB;2016;128.520,00;;;0,000
São Francisco;PB;2016;283.200,00;;;0,000
São José da Lagoa Tapada;PB;2016;250.000,00;;;0,000
São José dos Ramos;PB;2016;270.000,00;;;0,000
São José do Bonfim;PB;2016;120.300,00;;;0,000
São José do Brejo do Cruz;PB;2016;145.521,00;;;0,000
São José do Sabugi;PB;2016;312.091,00;;;0,000
São José dos Cordeiros;PB;2016;55.000,00;;;0,000
São Mamede;PB;2016;760.623,36;;;0,000
São Miguel de Taipu;PB;2016;250.000,00;;;0,000
São Sebastião de Lagoa de Roça;PB;2016;454.307,63;;;0,000
São Sebastião do Umbuzeiro;PB;2016;250.000,00;;;0,000
Sapé;PB;2016;2.929.472,88;;;0,000
Serra Branca;PB;2016;250.000,00;;;0,000
Serra da Raiz;PB;2016;250.000,00;;;0,000
Serra Grande;PB;2016;250.000,00;;;0,000
Serraria;PB;2016;503.000,00;;;0,000
Sertãozinho;PB;2016;60.000,00;;;0,000
Sobrado;PB;2016;16.200,00;;;0,000
Solânea;PB;2016;962.400,00;;;0,000
Soledade;PB;2016;309.905,61;;;0,000
Teixeira;PB;2016;1.255.158,67;;;0,000
Tenório;PB;2016;250.000,00;;;0,000
Triunfo;PB;2016;250.000,00;;;0,000
Uiraúna;PB;2016;669.650,00;;;0,000
Várzea;PB;2016;116.850,00;;;0,000
Vieirópolis;PB;2016;400.000,00;;;0,000
Zabelê;PB;2016;561.494,43;;;0,000
Afogados da Ingazeira;PE;2016;805.610,52;;;0,000
Águas Belas;PE;2016;785.800,00;65.000,00;;0,083
Alagoinha;PE;2016;294.000,00;;;0,000
Altinho;PE;2016;336.000,00;;;0,000
Araripina;PE;2016;3.783.054,00;25.453,93;;0,007
Arcoverde;PE;2016;4.775.008,84;0;;0,000
Belo Jardim;PE;2016;4.440.000,00;;;0,000
Bezerros;PE;2016;1.000.000,00;;;0,000
Bodocó;PE;2016;1.796.600,00;;;0,000
Bom Jardim;PE;2016;500.000,00;;;0,000
Bonito;PE;2016;1.065.934,02;;;0,000
Brejão;PE;2016;170.400,00;;;0,000
Brejinho;PE;2016;581.790,04;;;0,000
Brejo da Madre de Deus;PE;2016;4.825.000,00;;;0,000
Buenos Aires;PE;2016;677.030,73;;;0,000
Buíque;PE;2016;1.151.341,36;;;0,000
Cabrobó;PE;2016;3.072.199,14;;;0,000
Calçado;PE;2016;170.400,00;;;0,000
Camocim de São Félix;PE;2016;468.000,00;;;0,000
Camutanga;PE;2016;481.659,00;;;0,000
Canhotinho;PE;2016;649.973,00;;;0,000
Capoeiras;PE;2016;360.000,00;942,96;;0,003
Carnaíba;PE;2016;503.214,60;;;0,000
Cedro;PE;2016;918.720,00;;;0,000
Chã Grande;PE;2016;1.050.000,00;;;0,000
Condado;PE;2016;1.140.228,75;;;0,000
Cortês;PE;2016;128.927,20;;;0,000
Cupira;PE;2016;1.025.214,16;;;0,000
Exu;PE;2016;891.000,00;;;0,000
Fernando de Noronha;PE;2016;8.107.975,34;;;0,000
Floresta;PE;2016;1.672.959,34;;;0,000
Ibimirim;PE;2016;412.080,00;;;0,000
Ibirajuba;PE;2016;170.400,00;;;0,000
Igarassu;PE;2016;8.090.785,57;;;0,000
Ipojuca;PE;2016;17.370.000,00;2.087.409,56;;0,120
Itacuruba;PE;2016;384.000,00;;;0,000
Itaíba;PE;2016;340.800,00;;;0,000
Itambé;PE;2016;3.308.583,34;;;0,000
Itapetim;PE;2016;421.709,44;;;0,000
Itapissuma;PE;2016;1.827.736,91;500;;0,000
Jaboatão dos Guararapes;PE;2016;50.265.290,69;11.913.685,80;;0,237
Jatobá;PE;2016;215.240,00;;;0,000
João Alfredo;PE;2016;530.000,00;;;0,000
Jucati;PE;2016;170.400,00;;;0,000
Jurema;PE;2016;1.771.380,43;;;0,000
Lagoa do Carro;PE;2016;221.670,80;;;0,000
Lagoa do Ouro;PE;2016;182.400,00;;;0,000
Lagoa Grande;PE;2016;475.200,00;;;0,000
Macaparana;PE;2016;640.878,20;;;0,000
Machados;PE;2016;727.320,00;;;0,000
Moreno;PE;2016;3.849.113,26;61.249,63;;0,016
Olinda;PE;2016;18.785.455,35;;;0,000
Orobó;PE;2016;1.452.679,52;;;0,000
Orocó;PE;2016;545.400,00;;;0,000
Palmeirina;PE;2016;187.200,00;;;0,000
Panelas;PE;2016;792.000,00;;;0,000
Paranatama;PE;2016;350.000,00;;;0,000
Parnamirim;PE;2016;413.255,46;;;0,000
Paudalho;PE;2016;3.658.828,00;;;0,000
Paulista;PE;2016;24.102.022,70;;;0,000
Pesqueira;PE;2016;2.038.772,09;;;0,000
Petrolândia;PE;2016;1.770.468,00;54.165,91;;0,031
Quipapá;PE;2016;1.953.841,68;;;0,000
Quixaba;PE;2016;294.824,03;;;0,000
Recife;PE;2016;236.308.052,17;109.638.871,74;;0,464
Rio Formoso;PE;2016;1.637.653,58;;;0,000
Salgueiro;PE;2016;4.608.000,00;;;0,000
Santa Cruz;PE;2016;418.300,00;;;0,000
Santa Cruz da Baixa Verde;PE;2016;340.000,00;;;0,000
Santa Cruz do Capibaribe;PE;2016;4.213.593,40;;;0,000
Santa Maria do Cambucá;PE;2016;560.028,00;;;0,000
São Caitano;PE;2016;550.000,00;;;0,000
São Joaquim do Monte;PE;2016;485.472,00;;;0,000
São José do Egito;PE;2016;340.800,00;;;0,000
São Lourenço da Mata;PE;2016;5.770.650,24;;;0,000
Serra Talhada;PE;2016;1.686.600,00;;;0,000
Serrita;PE;2016;345.000,00;;;0,000
Sertânia;PE;2016;688.932,00;900.000,00;;1,306
Moreilândia;PE;2016;776.076,00;;;0,000
Solidão;PE;2016;285.756,00;;;0,000
Tacaimbó;PE;2016;170.400,00;;;0,000
Tamandaré;PE;2016;1.970.669,90;265.990,01;;0,135
Taquaritinga do Norte;PE;2016;1.970.669,90;;;0,000
Terezinha;PE;2016;170.400,00;;;0,000
Terra Nova;PE;2016;567.476,62;;;0,000
Toritama;PE;2016;1.889.709,35;;;0,000
Tracunhaém;PE;2016;613.440,00;96.394,00;;0,157
Triunfo;PE;2016;1.289.890,50;;;0,000
Venturosa;PE;2016;585.688,00;;;0,000
Vertentes;PE;2016;1.117.052,85;;;0,000
Acauã;PI;2016;142.561,00;;;0,000
Agricolândia;PI;2016;480.000,00;;;0,000
Água Branca;PI;2016;904.583,87;;;0,000
Alagoinha do Piauí;PI;2016;280.921,00;;;0,000
Alegrete do Piauí;PI;2016;473.744,40;;;0,000
Alvorada do Gurguéia;PI;2016;299.807,70;;;0,000
Antônio Almeida;PI;2016;269.856,00;;;0,000
Assunção do Piauí;PI;2016;62.400,00;;;0,000
Avelino Lopes;PI;2016;151.000,00;;;0,000
Baixa Grande do Ribeiro;PI;2016;650.000,00;;;0,000
Barras;PI;2016;641.327,00;;;0,000
Bela Vista do Piauí;PI;2016;273.788,50;;;0,000
Belém do Piauí;PI;2016;100.240,00;;;0,000
Betânia do Piauí;PI;2016;236.832,20;;;0,000
Boa Hora;PI;2016;173.492,00;;;0,000
Bocaina;PI;2016;158.241,60;;;0,000
Buriti dos Montes;PI;2016;226.840,00;;;0,000
Cabeceiras do Piauí;PI;2016;196.172,00;;;0,000
Campo Alegre do Fidalgo;PI;2016;16.566,00;;;0,000
Campo Grande do Piauí;PI;2016;199.050,00;;;0,000
Canto do Buriti;PI;2016;2.138.400,00;;;0,000
Cocal de Telha;PI;2016;134.880,00;;;0,000
Coivaras;PI;2016;160.000,00;;;0,000
Colônia do Gurguéia;PI;2016;374.553,42;;;0,000
Conceição do Canindé;PI;2016;325.000,00;;;0,000
Coronel José Dias;PI;2016;236.119,00;;;0,000
Corrente;PI;2016;1.109.619,23;;;0,000
Cristino Castro;PI;2016;192.271,23;;;0,000
Demerval Lobão;PI;2016;840.000,00;;;0,000
Dirceu Arcoverde;PI;2016;100.000,00;;;0,000
Dom Expedito Lopes;PI;2016;300.000,00;;;0,000
Floresta do Piauí;PI;2016;278.415,23;;;0,000
Francinópolis;PI;2016;374.527,20;;;0,000
Francisco Macedo;PI;2016;235.080,00;;;0,000
Francisco Santos;PI;2016;466.065,95;;;0,000
Geminiano;PI;2016;158.241,60;;;0,000
Ilha Grande;PI;2016;741.948,64;;;0,000
Inhuma;PI;2016;380.473,83;;;0,000
Ipiranga do Piauí;PI;2016;479.993,15;;;0,000
Itainópolis;PI;2016;355.000,00;;;0,000
Itaueira;PI;2016;391.060,00;;;0,000
João Costa;PI;2016;43.522,31;;;0,000
Juazeiro do Piauí;PI;2016;305.149,98;;;0,000
Júlio Borges;PI;2016;244.107,02;;;0,000
Lagoinha do Piauí;PI;2016;86.912,00;;;0,000
Landri Sales;PI;2016;378.842,50;;;0,000
Luzilândia;PI;2016;195.000,00;;;0,000
Manoel Emídio;PI;2016;242.459,35;0;;0,000
Massapê do Piauí;PI;2016;296.373,96;;;0,000
Matias Olímpio;PI;2016;1.496.820,00;;;0,000
Miguel Alves;PI;2016;233.000,00;;;0,000
Milton Brandão;PI;2016;28.000,00;;;0,000
Morro do Chapéu do Piauí;PI;2016;130.260,60;;;0,000
Nossa Senhora de Nazaré;PI;2016;200.000,00;;;0,000
Novo Santo Antônio;PI;2016;189.000,00;;;0,000
Oeiras;PI;2016;1.789.119,85;;;0,000
Pajeú do Piauí;PI;2016;300.000,00;;;0,000
Pimenteiras;PI;2016;718.000,00;;;0,000
Pio IX;PI;2016;728.155,05;;;0,000
Piracuruca;PI;2016;1.080.000,00;;;0,000
Santa Cruz do Piauí;PI;2016;100.000,00;;;0,000
Santa Cruz dos Milagres;PI;2016;50.000,00;;;0,000
Santa Rosa do Piauí;PI;2016;213.120,00;;;0,000
Santo Antônio de Lisboa;PI;2016;158.241,60;;;0,000
Santo Antônio dos Milagres;PI;2016;100.000,00;;;0,000
São Francisco de Assis do Piauí;PI;2016;343.225,68;;;0,000
São Gonçalo do Piauí;PI;2016;70.000,00;;;0,000
São João da Canabrava;PI;2016;221.760,00;;;0,000
São João da Varjota;PI;2016;150.000,00;;;0,000
São João do Piauí;PI;2016;1.752.000,00;;;0,000
São José do Divino;PI;2016;66.600,00;;;0,000
São Julião;PI;2016;158.241,60;;;0,000
São Luis do Piauí;PI;2016;158.241,60;;;0,000
São Miguel do Fidalgo;PI;2016;180.000,00;;;0,000
Sebastião Barros;PI;2016;228.900,00;;;0,000
Sebastião Leal;PI;2016;504.000,00;;;0,000
Teresina;PI;2016;80.213.635,50;;;0,000
União;PI;2016;957.000,00;;;0,000
Vila Nova do Piauí;PI;2016;296.000,00;;;0,000
Wall Ferraz;PI;2016;385.000,00;;;0,000
Abatiá;PR;2016;517.238,00;55.064,00;;0,106
Adrianópolis;PR;2016;890.270,00;;;0,000
Agudos do Sul;PR;2016;368.082,63;147.965,38;;0,402
Almirante Tamandaré;PR;2016;3.501.882,18;5.379.051,37;;1,536
Altônia;PR;2016;582.310,00;296.755,45;;0,510
Alto Paraná;PR;2016;427.000,00;170.000,00;;0,398
Alto Piquiri;PR;2016;374.419,35;112.329,87;;0,300
Alvorada do Sul;PR;2016;2.100.562,35;;;0,000
Amaporã;PR;2016;185.477,00;;;0,000
Ampére;PR;2016;667.000,00;536.970,85;;0,805
Anahy;PR;2016;31.200,00;25.000,00;;0,801
Andirá;PR;2016;804.500,00;785.000,00;;0,976
Antonina;PR;2016;1.129.000,00;80.000,00;;0,071
Antônio Olinto;PR;2016;163.000,00;200;;0,001
Apucarana;PR;2016;5.080.224,00;5.981.071,95;;1,177
Arapongas;PR;2016;11.535.593,52;11.840.832,69;;1,026
Arapoti;PR;2016;491.670,00;;;0,000
Arapuã;PR;2016;113.840,00;7.690,68;;0,068
Araruna;PR;2016;255.506,83;158.480,55;;0,620
Araucária;PR;2016;11.719.267,13;3.063.729,14;;0,261
Assaí;PR;2016;970.898,96;842.639,22;;0,868
Assis Chateaubriand;PR;2016;1.858.999,31;840.718,77;;0,452
Astorga;PR;2016;2.383.410,09;746.593,34;;0,313
Atalaia;PR;2016;240.946,06;40.705,01;;0,169
Balsa Nova;PR;2016;1.359.810,04;0;;0,000
Bandeirantes;PR;2016;895.586,60;700.000,00;;0,782
Barbosa Ferraz;PR;2016;929.960,00;192.000,00;;0,206
Barra do Jacaré;PR;2016;139.080,00;3.033,68;;0,022
Bela Vista da Caroba;PR;2016;207.400,00;16.000,00;;0,077
Bela Vista do Paraíso;PR;2016;1.202.270,72;240.871,28;;0,200
Bituruna;PR;2016;400.000,00;;;0,000
Boa Esperança;PR;2016;826.940,32;168.856,20;;0,204
Boa Esperança do Iguaçu;PR;2016;347.035,00;3.129,00;;0,009
Boa Ventura de São Roque;PR;2016;250.000,00;;;0,000
Boa Vista da Aparecida;PR;2016;906.864,00;183.190,00;;0,202
Bom Jesus do Sul;PR;2016;149.957,64;0;;0,000
Bom Sucesso;PR;2016;427.040,99;;;0,000
Bom Sucesso do Sul;PR;2016;236.088,48;0;;0,000
Borrazópolis;PR;2016;1.180.497,17;139.916,32;;0,119
Brasilândia do Sul;PR;2016;155.684,46;20.719,68;;0,133
Cafeara;PR;2016;415.756,42;;;0,000
Cafelândia;PR;2016;2.166.439,96;547.963,78;;0,253
Cafezal do Sul;PR;2016;334.240,43;46.047,30;;0,138
Califórnia;PR;2016;138.485,00;;;0,000
Cambé;PR;2016;9.429.202,28;949.352,46;;0,101
Cambira;PR;2016;540.306,20;100.176,22;;0,185
Campina da Lagoa;PR;2016;1.222.000,00;288.364,83;;0,236
Campina Grande do Sul;PR;2016;2.914.853,88;2.196.265,60;;0,753
Campo Bonito;PR;2016;187.744,00;;;0,000
Campo do Tenente;PR;2016;348.952,31;167.155,09;;0,479
Campo Largo;PR;2016;9.749.161,33;7.158.949,75;;0,734
Campo Mourão;PR;2016;10.452.523,85;3.089.517,21;;0,296
Cândido de Abreu;PR;2016;446.100,54;;;0,000
Candói;PR;2016;1.083.200,00;297.734,00;;0,275
Capanema;PR;2016;1.110.009,76;600.679,77;;0,541
Capitão Leônidas Marques;PR;2016;1.049.369,20;16.719,59;;0,016
Carambeí;PR;2016;2.498.760,04;120.427,45;;0,048
Cascavel;PR;2016;43.469.623,82;20.161.404,39;;0,464
Castro;PR;2016;4.039.120,73;1.639.403,17;;0,406
Catanduvas;PR;2016;626.214,51;263.823,84;;0,421
Centenário do Sul;PR;2016;693.903,18;209.615,25;;0,302
Cerro Azul;PR;2016;307.179,16;209.046,64;;0,681
Céu Azul;PR;2016;788.864,00;430.969,10;;0,546
Chopinzinho;PR;2016;1.099.384,23;473.659,00;;0,431
Cianorte;PR;2016;4.911.126,64;;;0,000
Cidade Gaúcha;PR;2016;370.000,00;75.180,69;;0,203
Colombo;PR;2016;9.162.367,00;10.606.291,00;;1,158
Colorado;PR;2016;1.911.450,00;224.612,62;;0,118
Congonhinhas;PR;2016;242.877,24;70.661,85;;0,291
Conselheiro Mairinck;PR;2016;472.675,85;13.397,17;;0,028
Contenda;PR;2016;830.240,69;195.717,37;;0,236
Corbélia;PR;2016;350.000,00;;;0,000
Cornélio Procópio;PR;2016;3.564.180,00;;;0,000
Corumbataí do Sul;PR;2016;114.000,00;;;0,000
Cruzeiro do Iguaçu;PR;2016;287.970,00;115.979,10;;0,403
Cruzeiro do Oeste;PR;2016;2.331.778,42;1.366.562,26;;0,586
Curitiba;PR;2016;234.832.203,30;108.797.041,00;;0,463
Curiúva;PR;2016;816.600,00;223.211,38;;0,273
Diamante do Norte;PR;2016;541.440,00;25.725,26;;0,048
Diamante D Oeste;PR;2016;117.715,27;10.069,72;;0,086
Dois Vizinhos;PR;2016;3.413.406,38;1.259.861,00;;0,369
Douradina;PR;2016;452.160,00;138.000,00;;0,305
Enéas Marques;PR;2016;35.824,84;34.538,00;;0,964
Engenheiro Beltrão;PR;2016;508.188,20;92.324,89;;0,182
Esperança Nova;PR;2016;289.352,00;;;0,000
Entre Rios do Oeste;PR;2016;327.217,73;327.217,73;;1,000
Espigão Alto do Iguaçu;PR;2016;254.715,22;;;0,000
Farol;PR;2016;302.824,90;34.612,24;;0,114
Faxinal;PR;2016;370.320,00;;;0,000
Fazenda Rio Grande;PR;2016;6.311.945,60;5.695.972,16;;0,902
Fênix;PR;2016;359.207,86;72.914,34;;0,203
Fernandes Pinheiro;PR;2016;196.191,10;25.323,38;;0,129
Figueira;PR;2016;227.450,00;254.093,14;;1,117
Flor da Serra do Sul;PR;2016;163.616,20;11.531,42;;0,070
Floresta;PR;2016;406.816,00;23.388,20;;0,057
Florestópolis;PR;2016;395.346,96;63.775,85;;0,161
Formosa do Oeste;PR;2016;390.000,00;60.000,00;;0,154
Foz do Iguaçu;PR;2016;31.790.564,06;10.521.183,97;;0,331
Francisco Alves;PR;2016;702.904,36;102.000,00;;0,145
Francisco Beltrão;PR;2016;4.521.602,88;3.436.112,57;;0,760
Foz do Jordão;PR;2016;674.592,00;60.000,00;;0,089
Godoy Moreira;PR;2016;144.772,79;;;0,000
Goioerê;PR;2016;786.419,61;697.453,70;;0,887
Goioxim;PR;2016;41.200,00;26.683,87;;0,648
Grandes Rios;PR;2016;168.272,30;;;0,000
Guaíra;PR;2016;2.672.557,67;;;0,000
Guairaçá;PR;2016;334.136,56;;;0,000
Guapirama;PR;2016;323.804,78;33.727,62;;0,104
Guaporema;PR;2016;120.888,00;2.829,80;;0,023
Guaraci;PR;2016;474.651,04;15.895,47;;0,033
Guarapuava;PR;2016;7.972.775,32;4.476.707,65;;0,561
Guaraqueçaba;PR;2016;582.000,00;58.870,56;;0,101
Guaratuba;PR;2016;8.886.104,87;3.842,00;;0,000
Ibaiti;PR;2016;776.889,67;634.371,29;;0,817
Ibema;PR;2016;657.252,04;159.550,32;;0,243
Ibiporã;PR;2016;6.482.089,97;2.949.513,54;;0,455
Icaraíma;PR;2016;214.216,00;227.353,83;;1,061
Iguaraçu;PR;2016;432.397,14;134.510,44;;0,311
Imbituva;PR;2016;478.213,72;68.159,67;;0,143
Inácio Martins;PR;2016;453.572,16;96.922,24;;0,214
Indianópolis;PR;2016;290.757,03;36.970,68;;0,127
Ipiranga;PR;2016;331.699,21;134.487,96;;0,405
Iporã;PR;2016;601.404,67;328.743,40;;0,547
Iracema do Oeste;PR;2016;200.300,40;22.750,70;;0,114
Irati;PR;2016;4.292.184,17;2.120.550,80;;0,494
Iretama;PR;2016;682.000,00;5.000,00;;0,007
Itaguajé;PR;2016;170.031,48;26.518,38;;0,156
Itaipulândia;PR;2016;1.019.746,90;41.653,19;;0,041
Itambé;PR;2016;297.168,03;272.788,75;;0,918
Itapejara D Oeste;PR;2016;934.835,00;355.332,60;;0,380
Itaperuçu;PR;2016;997.414,90;160.953,56;;0,161
Itaúna do Sul;PR;2016;273.580,57;7.632,62;;0,028
Ivaí;PR;2016;207.786,09;95.460,00;;0,459
Ivaiporã;PR;2016;2.830.375,18;1.375.356,51;;0,486
Ivaté;PR;2016;414.180,47;135.295,20;;0,327
Ivatuba;PR;2016;50.000,00;0;;0,000
Jaboti;PR;2016;284.400,00;400.000,00;;1,406
Jacarezinho;PR;2016;1.000.000,00;;;0,000
Jaguapitã;PR;2016;611.800,00;108.000,00;;0,177
Jandaia do Sul;PR;2016;1.365.705,10;1.140.909,50;;0,835
Janiópolis;PR;2016;293.254,00;15.300,00;;0,052
Japurá;PR;2016;396.000,00;216.151,39;;0,546
Jardim Alegre;PR;2016;231.203,95;150.000,00;;0,649
Jardim Olinda;PR;2016;261.580,27;5.072,12;;0,019
Jataizinho;PR;2016;213.950,00;119.448,08;;0,558
Jesuítas;PR;2016;381.100,00;150.000,00;;0,394
Joaquim Távora;PR;2016;992.533,78;255.206,87;;0,257
Juranda;PR;2016;99.066,50;;;0,000
Jussara;PR;2016;550.000,00;;;0,000
Kaloré;PR;2016;163.931,27;;;0,000
Lapa;PR;2016;1.249.301,37;;;0,000
Laranjeiras do Sul;PR;2016;1.934.191,13;807.572,83;;0,418
Leópolis;PR;2016;80.648,15;42.230,37;;0,524
Lidianópolis;PR;2016;616.958,01;74.510,89;;0,121
Lindoeste;PR;2016;348.000,00;120.000,00;;0,345
Loanda;PR;2016;1.381.863,00;385.357,00;;0,279
Londrina;PR;2016;48.335.961,06;23.000.108,00;;0,476
Luiziana;PR;2016;223.914,26;77.677,71;;0,347
Lunardelli;PR;2016;385.805,15;59.707,26;;0,155
Lupionópolis;PR;2016;306.045,00;28.903,94;;0,094
Mamborê;PR;2016;298.119,91;96.190,71;;0,323
Mandaguaçu;PR;2016;997.313,91;346.801,63;;0,348
Mandaguari;PR;2016;910.354,10;1.161.142,04;;1,275
Mandirituba;PR;2016;497.369,84;44.352,73;;0,089
Mangueirinha;PR;2016;284.125,00;284.125,00;;1,000
Manoel Ribas;PR;2016;655.131,58;42.342,54;;0,065
Marechal Cândido Rondon;PR;2016;4.630.979,56;3.922.992,23;;0,847
Maria Helena;PR;2016;359.516,02;21.690,46;;0,060
Marilândia do Sul;PR;2016;131.613,46;;;0,000
Marilena;PR;2016;415.539,96;;;0,000
Mariluz;PR;2016;487.938,53;;;0,000
Maringá;PR;2016;46.206.765,51;22.845.093,63;;0,494
Mariópolis;PR;2016;319.146,04;249.263,54;;0,781
Maripá;PR;2016;465.097,13;318.015,90;;0,684
Marmeleiro;PR;2016;609.799,73;433.238,30;;0,710
Marquinho;PR;2016;50.000,00;15.840,00;;0,317
Marumbi;PR;2016;128.320,00;118.020,00;;0,920
