Município;Estado;Ano de Referência;FN220 - Despesa total com serviços de manejo de RSU (Antigo campo GE007);FN222 - Receita arrecadada com taxas e tarifas referentes à gestão e manejo de RSU (Antigo campo GE006);.;DS_2019
Ipameri;GO;2017;1.413.065,28;;;0,000
Iporá;GO;2017;465.000,00;;;0,000
Israelândia;GO;2017;304.651,20;;;0,000
Itaberaí;GO;2017;1.869.280,00;;;0,000
Itaguaru;GO;2017;500.000,00;;;0,000
Itajá;GO;2017;294.155,85;;;0,000
Itapuranga;GO;2017;1.984.800,00;;;0,000
Itarumã;GO;2017;1.024.542,00;;;0,000
Itauçu;GO;2017;301.324,00;;;0,000
Itumbiara;GO;2017;12.180.000,00;;;0,000
Ivolândia;GO;2017;648.560,20;;;0,000
Jandaia;GO;2017;93.770,13;;;0,000
Jaraguá;GO;2017;1.924.728,00;;;0,000
Jataí;GO;2017;13.736.827,84;;;0,000
Jesúpolis;GO;2017;420.000,00;;;0,000
Joviânia;GO;2017;1.083.220,00;;;0,000
Jussara;GO;2017;384.000,00;;;0,000
Lagoa Santa;GO;2017;155.000,00;130.000,00;;0,839
Leopoldo de Bulhões;GO;2017;408.710,98;;;0,000
Luziânia;GO;2017;15.720.000,00;2.373.624,24;;0,151
Mambaí;GO;2017;469.200,00;;;0,000
Mara Rosa;GO;2017;824.151,92;;;0,000
Mineiros;GO;2017;5.816.522,10;;;0,000
Moiporá;GO;2017;415.350,33;;;0,000
Monte Alegre de Goiás;GO;2017;56.000,10;;;0,000
Montes Claros de Goiás;GO;2017;84.000,01;;;0,000
Morro Agudo de Goiás;GO;2017;329.273,10;;;0,000
Mossâmedes;GO;2017;242.588,21;;;0,000
Mozarlândia;GO;2017;5.175.090,90;;;0,000
Mundo Novo;GO;2017;46.609,95;;;0,000
Mutunópolis;GO;2017;517.980,00;;;0,000
Nazário;GO;2017;610.894,97;;;0,000
Nerópolis;GO;2017;4.320.000,00;;;0,000
Niquelândia;GO;2017;6.163.044,03;231.344,67;;0,038
Nova América;GO;2017;627.556,80;;;0,000
Nova Aurora;GO;2017;413.331,85;;;0,000
Nova Crixás;GO;2017;329.273,10;;;0,000
Nova Iguaçu de Goiás;GO;2017;658.800,00;;;0,000
Nova Veneza;GO;2017;498.420,00;;;0,000
Novo Gama;GO;2017;3.016.800,00;;;0,000
Orizona;GO;2017;286.488,00;;;0,000
Ouro Verde de Goiás;GO;2017;545.736,72;;;0,000
Ouvidor;GO;2017;1.755.701,48;;;0,000
Padre Bernardo;GO;2017;2.421.905,68;;;0,000
Palestina de Goiás;GO;2017;414.430,34;;;0,000
Palmeiras de Goiás;GO;2017;4.766.823,61;;;0,000
Panamá;GO;2017;452.934,26;;;0,000
Paranaiguara;GO;2017;2.500.239,00;;;0,000
Paraúna;GO;2017;1.694.300,00;;;0,000
Petrolina de Goiás;GO;2017;715.136,38;;;0,000
Pilar de Goiás;GO;2017;329.273,10;;;0,000
Piracanjuba;GO;2017;480.000,00;;;0,000
Pirenópolis;GO;2017;500.000,00;;;0,000
Pires do Rio;GO;2017;1.283.202,28;;;0,000
Pontalina;GO;2017;1.531.074,00;;;0,000
Porangatu;GO;2017;465.000,00;;;0,000
Porteirão;GO;2017;583.790,00;;;0,000
Posse;GO;2017;1.025.506,02;;;0,000
Professor Jamil;GO;2017;280.410,31;;;0,000
Quirinópolis;GO;2017;5.806.797,35;453.449,74;;0,078
Rialma;GO;2017;603.979,27;0;;0,000
Rianápolis;GO;2017;105.000,00;;;0,000
Rio Quente;GO;2017;610.591,43;;;0,000
Rio Verde;GO;2017;12.460.349,50;0;;0,000
Rubiataba;GO;2017;1.770.665,52;844.476,75;;0,477
Santa Bárbara de Goiás;GO;2017;327.830,40;;;0,000
Santa Fé de Goiás;GO;2017;480.400,00;;;0,000
Santa Helena de Goiás;GO;2017;2.284.834,00;;;0,000
Santa Rita do Araguaia;GO;2017;562.800,00;;;0,000
Santa Rosa de Goiás;GO;2017;35.000,00;;;0,000
Santo Antônio da Barra;GO;2017;732.960,00;;;0,000
São Luís de Montes Belos;GO;2017;1.241.163,60;;;0,000
São Luíz do Norte;GO;2017;329.273,10;;;0,000
São Miguel do Passa Quatro;GO;2017;323.809,33;;;0,000
São Patrício;GO;2017;83.675,84;;;0,000
São Simão;GO;2017;4.701.243,57;;;0,000
Serranópolis;GO;2017;729.000,00;;;0,000
Silvânia;GO;2017;906.365,00;;;0,000
Sítio d Abadia;GO;2017;162.000,00;;;0,000
Taquaral de Goiás;GO;2017;527.160,00;;;0,000
Teresina de Goiás;GO;2017;640.896,00;;;0,000
Terezópolis de Goiás;GO;2017;329.273,10;;;0,000
Três Ranchos;GO;2017;625.067,68;;;0,000
Turvelândia;GO;2017;702.704,47;;;0,000
Uirapuru;GO;2017;225.994,00;;;0,000
Uruana;GO;2017;622.992,00;;;0,000
Varjão;GO;2017;135.240,00;;;0,000
Vianópolis;GO;2017;1.143.313,00;;;0,000
Vicentinópolis;GO;2017;1.418.768,00;;;0,000
Alto Alegre do Maranhão;MA;2017;1.404.011,94;;;0,000
Alto Alegre do Pindaré;MA;2017;315.411,22;;;0,000
Amapá do Maranhão;MA;2017;63.000,00;;;0,000
Amarante do Maranhão;MA;2017;210.000,00;;;0,000
Anapurus;MA;2017;621.501,86;;;0,000
Arari;MA;2017;500.000,00;;;0,000
Bacurituba;MA;2017;98.540,00;;;0,000
Balsas;MA;2017;3.754.480,01;;;0,000
Bela Vista do Maranhão;MA;2017;89.496,00;;;0,000
Benedito Leite;MA;2017;877.761,00;;;0,000
Boa Vista do Gurupi;MA;2017;540.000,00;;;0,000
Bom Jardim;MA;2017;1.440.001,00;;;0,000
Buriti Bravo;MA;2017;1.417.130,40;;;0,000
Buriticupu;MA;2017;3.336.117,56;;;0,000
Buritirana;MA;2017;210.000,00;;;0,000
Cachoeira Grande;MA;2017;204.000,96;;;0,000
Campestre do Maranhão;MA;2017;222.961,00;;;0,000
Cantanhede;MA;2017;1.173.500,00;;;0,000
Caxias;MA;2017;9.833.095,00;;;0,000
Cidelândia;MA;2017;180.000,00;;;0,000
Codó;MA;2017;996.000,00;;;0,000
Duque Bacelar;MA;2017;105.000,00;;;0,000
Esperantinópolis;MA;2017;1.466.400,00;;;0,000
Estreito;MA;2017;2.053.064,00;;;0,000
Fortuna;MA;2017;123.000,00;;;0,000
Godofredo Viana;MA;2017;1.104.000,00;;;0,000
Governador Edison Lobão;MA;2017;1.889.660,37;;;0,000
Governador Newton Bello;MA;2017;100.000,00;;;0,000
Graça Aranha;MA;2017;453.288,00;;;0,000
Humberto de Campos;MA;2017;747.206,13;;;0,000
Jatobá;MA;2017;259.682,19;;;0,000
João Lisboa;MA;2017;767.421,23;;;0,000
Lago da Pedra;MA;2017;624.241,28;;;0,000
Lago do Junco;MA;2017;54.404,00;;;0,000
Lago Verde;MA;2017;980.000,00;;;0,000
Lagoa do Mato;MA;2017;118.250,00;;;0,000
Lajeado Novo;MA;2017;214.000,00;;;0,000
Lima Campos;MA;2017;2.832.000,00;;;0,000
Magalhães de Almeida;MA;2017;1.802.020,30;;;0,000
Maracaçumé;MA;2017;240.000,00;;;0,000
Marajá do Sena;MA;2017;690.543,72;;;0,000
Mirinzal;MA;2017;120.000,00;;;0,000
Montes Altos;MA;2017;210.000,00;;;0,000
Morros;MA;2017;115.000,00;;;0,000
Nina Rodrigues;MA;2017;100.000,00;;;0,000
Nova Colinas;MA;2017;176.000,00;;;0,000
Paraibano;MA;2017;1.369.447,20;100.000,00;;0,073
Parnarama;MA;2017;1.447.925,40;;;0,000
Pastos Bons;MA;2017;1.474.273,00;;;0,000
Penalva;MA;2017;1.443.000,00;;;0,000
Poção de Pedras;MA;2017;1.394.000,00;;;0,000
Primeira Cruz;MA;2017;745.800,00;;;0,000
Sambaíba;MA;2017;906.000,00;;;0,000
Santa Inês;MA;2017;1.816.718,00;;;0,000
Santa Luzia;MA;2017;3.234.998,91;;;0,000
Santa Luzia do Paruá;MA;2017;2.993.752,00;;;0,000
Santa Quitéria do Maranhão;MA;2017;175.000,00;;;0,000
São Francisco do Brejão;MA;2017;100.000,00;;;0,000
São João dos Patos;MA;2017;2.879.590,50;;;0,000
São Luís;MA;2017;118.166.483,66;;;0,000
São Mateus do Maranhão;MA;2017;2.084.611,20;;;0,000
São Pedro da Água Branca;MA;2017;210.000,00;;;0,000
São Raimundo das Mangabeiras;MA;2017;1.044.548,59;;;0,000
Senador Alexandre Costa;MA;2017;739.412,00;;;0,000
Senador La Rocque;MA;2017;210.000,00;;;0,000
Sítio Novo;MA;2017;210.000,00;;;0,000
Sucupira do Norte;MA;2017;862.688,00;;;0,000
Vargem Grande;MA;2017;2.079.221,10;;;0,000
Vila Nova dos Martírios;MA;2017;334.000,00;;;0,000
Vitória do Mearim;MA;2017;2.140.000,00;;;0,000
Vitorino Freire;MA;2017;2.121.120,00;;;0,000
Abre Campo;MG;2017;865.035,00;;;0,000
Acaiaca;MG;2017;162.660,00;79,3;;0,000
Água Boa;MG;2017;1.558.700,00;;;0,000
Água Comprida;MG;2017;186.441,92;;;0,000
Aguanil;MG;2017;406.475,42;;;0,000
Águas Vermelhas;MG;2017;994.885,27;950;;0,001
Aimorés;MG;2017;250.000,00;;;0,000
Aiuruoca;MG;2017;201.619,10;39.955,12;;0,198
Albertina;MG;2017;46.553,07;36.865,32;;0,792
Alfenas;MG;2017;4.846.406,33;4.137.621,48;;0,854
Alpercata;MG;2017;858.753,00;;;0,000
Alto Caparaó;MG;2017;146.400,00;;;0,000
Alto Rio Doce;MG;2017;254.890,67;;;0,000
Alvarenga;MG;2017;637.049,70;49.153,27;;0,077
Alvinópolis;MG;2017;165.873,61;0;;0,000
Alvorada de Minas;MG;2017;198.111,84;;;0,000
Andradas;MG;2017;2.573.011,74;1.363.113,09;;0,530
Cachoeira de Pajeú;MG;2017;300.000,00;;;0,000
Andrelândia;MG;2017;369.304,72;;;0,000
Antônio Carlos;MG;2017;625.862,82;;;0,000
Araçaí;MG;2017;263.787,60;;;0,000
Araçuaí;MG;2017;1.913.342,64;;;0,000
Arantina;MG;2017;388.348,00;10.324,14;;0,027
Araponga;MG;2017;229.912,00;;;0,000
Araporã;MG;2017;343.352,00;;;0,000
Araxá;MG;2017;4.960.193,21;;;0,000
Arceburgo;MG;2017;1.223.040,00;;;0,000
Arcos;MG;2017;2.075.674,56;483.086,30;;0,233
Argirita;MG;2017;267.892,00;;;0,000
Aricanduva;MG;2017;182.689,80;;;0,000
Arinos;MG;2017;750.578,00;;;0,000
Astolfo Dutra;MG;2017;1.680.913,70;22.647,84;;0,013
Ataléia;MG;2017;513.320,00;;;0,000
Baependi;MG;2017;953.861,23;;;0,000
Baldim;MG;2017;513.957,88;;;0,000
Barão de Cocais;MG;2017;3.580.346,46;65.132,23;;0,018
Barbacena;MG;2017;7.162.151,25;5.782.594,40;;0,807
Barroso;MG;2017;440.582,12;;;0,000
Bela Vista de Minas;MG;2017;1.590.176,49;1.846,43;;0,001
Belo Horizonte;MG;2017;377.874.073,00;238.030.325,79;;0,630
Belo Oriente;MG;2017;2.013.854,74;15.362,57;;0,008
Belo Vale;MG;2017;807.918,10;;;0,000
Berilo;MG;2017;901.406,32;;;0,000
Berizal;MG;2017;245.664,80;;;0,000
Betim;MG;2017;26.740.913,27;;;0,000
Bias Fortes;MG;2017;217.288,00;;;0,000
Bicas;MG;2017;737.947,71;;;0,000
Boa Esperança;MG;2017;1.490.565,77;;;0,000
Bocaiúva;MG;2017;2.908.328,44;717.843,14;;0,247
Bom Despacho;MG;2017;1.223.219,62;;;0,000
Bom Jardim de Minas;MG;2017;438.879,32;59.892,00;;0,136
Bom Jesus do Amparo;MG;2017;286.188,55;;;0,000
Bom Jesus do Galho;MG;2017;575.090,82;;;0,000
Bom Repouso;MG;2017;251.570,12;;;0,000
Bom Sucesso;MG;2017;1.258.396,10;;;0,000
Bonfim;MG;2017;340.718,90;58.195,39;;0,171
Bonfinópolis de Minas;MG;2017;214.017,44;;;0,000
Bonito de Minas;MG;2017;228.561,56;;;0,000
Borda da Mata;MG;2017;494.349,26;138.345,40;;0,280
Botelhos;MG;2017;723.606,54;46.355,05;;0,064
Botumirim;MG;2017;42.200,00;;;0,000
Brasilândia de Minas;MG;2017;314.798,30;;;0,000
Brás Pires;MG;2017;218.000,00;4.700,00;;0,022
Brasópolis;MG;2017;705.643,57;;;0,000
Brumadinho;MG;2017;2.064.518,10;;;0,000
Bueno Brandão;MG;2017;431.620,87;;;0,000
Buenópolis;MG;2017;1.013.200,00;;;0,000
Bugre;MG;2017;147.080,00;4.500,00;;0,031
Buritis;MG;2017;754.125,04;87.309,10;;0,116
Cabeceira Grande;MG;2017;177.178,75;;;0,000
Cabo Verde;MG;2017;237.575,40;237.575,40;;1,000
Cachoeira de Minas;MG;2017;497.628,29;89.482,50;;0,180
Cachoeira Dourada;MG;2017;61.400,95;14.000,00;;0,228
Caetanópolis;MG;2017;535.528,73;15.224,28;;0,028
Caeté;MG;2017;2.676.259,60;;;0,000
Cajuri;MG;2017;280.255,49;;;0,000
Caldas;MG;2017;476.115,00;264.772,00;;0,556
Camanducaia;MG;2017;1.592.133,97;722.334,00;;0,454
Cambuí;MG;2017;1.608.933,14;638.869,39;;0,397
Cambuquira;MG;2017;334.305,35;87.300,00;;0,261
Campanha;MG;2017;655.000,00;;;0,000
Campestre;MG;2017;889.300,00;;;0,000
Campina Verde;MG;2017;1.363.927,39;;;0,000
Campo Belo;MG;2017;2.707.047,24;;;0,000
Campo Florido;MG;2017;714.259,11;114.595,85;;0,160
Campos Altos;MG;2017;517.118,28;;;0,000
Campos Gerais;MG;2017;2.546.540,00;348.976,77;;0,137
Canaã;MG;2017;74.582,08;;;0,000
Candeias;MG;2017;585.000,00;;;0,000
Caparaó;MG;2017;91.000,00;;;0,000
Capela Nova;MG;2017;180.818,96;;;0,000
Capelinha;MG;2017;329.642,86;;;0,000
Capetinga;MG;2017;150.264,58;0;;0,000
Capim Branco;MG;2017;141.866,42;;;0,000
Capitão Andrade;MG;2017;467.865,31;;;0,000
Capitão Enéas;MG;2017;152.168,35;;;0,000
Caputira;MG;2017;378.915,14;;;0,000
Caraí;MG;2017;434.282,00;;;0,000
Caranaíba;MG;2017;19.152,00;;;0,000
Carandaí;MG;2017;534.764,86;36.750,00;;0,069
Carangola;MG;2017;1.866.445,88;1.401.242,78;;0,751
Caratinga;MG;2017;5.438.573,93;;;0,000
Carbonita;MG;2017;409.977,44;0;;0,000
Careaçu;MG;2017;123.360,00;;;0,000
Carlos Chagas;MG;2017;1.848.757,17;102.538,49;;0,055
Carmo da Cachoeira;MG;2017;1.008.262,34;104.896,21;;0,104
Carmo da Mata;MG;2017;169.563,50;;;0,000
Carmo de Minas;MG;2017;454.319,87;296.956,57;;0,654
Carmo do Cajuru;MG;2017;595.360,65;261.120,63;;0,439
Carmo do Paranaíba;MG;2017;2.177.396,09;346.771,16;;0,159
Carmópolis de Minas;MG;2017;1.174.037,94;643.487,30;;0,548
Carneirinho;MG;2017;1.968.529,56;;;0,000
Carvalhópolis;MG;2017;262.482,51;41.948,05;;0,160
Carvalhos;MG;2017;148.245,00;;;0,000
Cascalho Rico;MG;2017;287.515,04;43.000,00;;0,150
Cássia;MG;2017;1.104.687,49;101.265,42;;0,092
Conceição da Barra de Minas;MG;2017;107.716,15;27.667,42;;0,257
Cataguases;MG;2017;2.417.948,10;1.193.260,68;;0,494
Catas Altas;MG;2017;1.150.552,22;17.859,79;;0,016
Catas Altas da Noruega;MG;2017;223.653,99;;;0,000
Cedro do Abaeté;MG;2017;231.181,33;540,48;;0,002
Chácara;MG;2017;289.989,57;;;0,000
Chalé;MG;2017;229.417,28;;;0,000
Chapada Gaúcha;MG;2017;546.000,00;16.000,00;;0,029
Chiador;MG;2017;371.588,00;4.802,00;;0,013
Cipotânea;MG;2017;478.021,22;;;0,000
Cláudio;MG;2017;1.600.291,14;601.644,84;;0,376
Coimbra;MG;2017;160.000,00;13.000,00;;0,081
Coluna;MG;2017;337.000,00;;;0,000
Comendador Gomes;MG;2017;96.000,00;;;0,000
Comercinho;MG;2017;600.861,54;;;0,000
Conceição da Aparecida;MG;2017;211.789,74;;;0,000
Conceição das Pedras;MG;2017;123.024,73;19.322,40;;0,157
Conceição das Alagoas;MG;2017;2.367.954,00;793.773,89;;0,335
Conceição de Ipanema;MG;2017;304.123,00;;;0,000
Conceição do Mato Dentro;MG;2017;1.128.577,30;16.335,50;;0,014
Conceição do Pará;MG;2017;637.708,92;;;0,000
Conceição do Rio Verde;MG;2017;150.000,00;;;0,000
Conceição dos Ouros;MG;2017;456.001,37;;;0,000
Cônego Marinho;MG;2017;191.800,00;;;0,000
Congonhal;MG;2017;582.054,02;;;0,000
Congonhas;MG;2017;7.907.800,62;509.839,80;;0,064
Congonhas do Norte;MG;2017;212.968,84;;;0,000
Conquista;MG;2017;828.450,80;;;0,000
Conselheiro Lafaiete;MG;2017;6.864.985,68;8.000.000,00;;1,165
Conselheiro Pena;MG;2017;718.401,12;748.279,77;;1,042
Consolação;MG;2017;193.852,71;2.913,14;;0,015
Contagem;MG;2017;66.586.021,15;19.765.393,96;;0,297
Coqueiral;MG;2017;377.689,08;120.489,31;;0,319
Coração de Jesus;MG;2017;2.495.611,41;;;0,000
Cordisburgo;MG;2017;180.173,02;;;0,000
Cordislândia;MG;2017;163.072,00;;;0,000
Coromandel;MG;2017;981.000,00;;;0,000
Coronel Fabriciano;MG;2017;7.783.799,19;2.001.204,68;;0,257
Coronel Murta;MG;2017;1.280.335,92;;;0,000
Coronel Pacheco;MG;2017;188.000,00;;;0,000
Coronel Xavier Chaves;MG;2017;514.602,61;16.258,45;;0,032
Córrego Danta;MG;2017;117.449,30;;;0,000
Córrego do Bom Jesus;MG;2017;160.468,69;78.684,00;;0,490
Córrego Fundo;MG;2017;372.609,19;;;0,000
Couto de Magalhães de Minas;MG;2017;72.000,00;;;0,000
Crisólita;MG;2017;62.151,00;;;0,000
Cristiano Otoni;MG;2017;;;;#DIV/0!
Cristina;MG;2017;162.000,00;18.500,00;;0,114
Crucilândia;MG;2017;187.493,90;;;0,000
Cuparaque;MG;2017;130.000,00;;;0,000
Curral de Dentro;MG;2017;100.000,00;;;0,000
Curvelo;MG;2017;2.105.240,70;1.054.617,29;;0,501
Datas;MG;2017;323.461,26;;;0,000
Delfim Moreira;MG;2017;311.571,85;7.821,92;;0,025
Delfinópolis;MG;2017;450.817,89;27.391,69;;0,061
Delta;MG;2017;481.089,00;;;0,000
Descoberto;MG;2017;658.616,66;;;0,000
Desterro de Entre Rios;MG;2017;109.085,45;33.246,13;;0,305
Desterro do Melo;MG;2017;201.550,86;;;0,000
Diamantina;MG;2017;5.142.716,06;449.576,38;;0,087
Dionísio;MG;2017;630.607,00;0;;0,000
Divinésia;MG;2017;300.000,00;;;0,000
Divino;MG;2017;1.058.101,33;60.000,00;;0,057
Divino das Laranjeiras;MG;2017;176.810,57;;;0,000
Divinolândia de Minas;MG;2017;512.850,00;;;0,000
Divisa Alegre;MG;2017;407.465,43;;;0,000
Divisa Nova;MG;2017;351.559,89;43.607,04;;0,124
Divisópolis;MG;2017;536.011,54;;;0,000
Dom Cavati;MG;2017;500.000,00;;;0,000
Dom Silvério;MG;2017;222.836,00;;;0,000
Dom Viçoso;MG;2017;126.409,59;8.386,95;;0,066
Dona Eusébia;MG;2017;354.811,60;;;0,000
Dores de Campos;MG;2017;875.307,42;75.000,32;;0,086
Dores do Indaiá;MG;2017;784.596,00;;;0,000
Doresópolis;MG;2017;24.000,00;;;0,000
Douradoquara;MG;2017;212.552,00;;;0,000
Durandé;MG;2017;162.500,00;;;0,000
Elói Mendes;MG;2017;1.376.943,59;;;0,000
Engenheiro Caldas;MG;2017;391.296,00;;;0,000
Engenheiro Navarro;MG;2017;338.921,41;;;0,000
Entre Folhas;MG;2017;110.000,00;;;0,000
Entre Rios de Minas;MG;2017;287.546,00;46.994,00;;0,163
Ervália;MG;2017;640.000,00;;;0,000
Esmeraldas;MG;2017;2.758.842,40;1.251.088,26;;0,453
Espera Feliz;MG;2017;1.714.000,00;;;0,000
Espinosa;MG;2017;1.635.991,74;;;0,000
Estrela Dalva;MG;2017;21.200,00;;;0,000
Estrela do Indaiá;MG;2017;216.136,24;36.689,40;;0,170
Eugenópolis;MG;2017;1.126.227,65;0;;0,000
Extrema;MG;2017;830.767,13;271.843,00;;0,327
Felício dos Santos;MG;2017;100.000,00;;;0,000
São Gonçalo do Rio Preto;MG;2017;163.560,00;;;0,000
Felisburgo;MG;2017;566.490,26;;;0,000
Felixlândia;MG;2017;531.583,87;21.666,36;;0,041
Ferros;MG;2017;295.836,30;;;0,000
Fervedouro;MG;2017;461.594,35;;;0,000
Florestal;MG;2017;276.883,91;60.536,74;;0,219
Formiga;MG;2017;5.320.467,87;1.684.262,08;;0,317
Formoso;MG;2017;560.000,00;;;0,000
Fortaleza de Minas;MG;2017;298.306,43;;;0,000
Fortuna de Minas;MG;2017;25.677,86;18.957,96;;0,738
Francisco Sá;MG;2017;304.400,00;;;0,000
Franciscópolis;MG;2017;601.967,02;21.413,40;;0,036
Frei Gaspar;MG;2017;338.181,36;;;0,000
Frei Lagonegro;MG;2017;160.000,00;;;0,000
Fronteira;MG;2017;762.218,00;60.263,54;;0,079
Fronteira dos Vales;MG;2017;50.000,00;;;0,000
Funilândia;MG;2017;183.349,15;;;0,000
Gameleiras;MG;2017;36.490,00;;;0,000
Glaucilândia;MG;2017;335.153,85;;;0,000
Goiabeira;MG;2017;372.975,00;;;0,000
Goianá;MG;2017;841.326,07;;;0,000
Gonçalves;MG;2017;408.000,00;;;0,000
Gonzaga;MG;2017;435.630,00;;;0,000
Gouveia;MG;2017;339.625,00;;;0,000
Governador Valadares;MG;2017;18.823.683,04;19.885.047,35;;1,056
Grão Mogol;MG;2017;276.260,00;;;0,000
Guanhães;MG;2017;1.041.200,00;369.000,00;;0,354
Guapé;MG;2017;408.768,18;10.423,13;;0,025
Guaraciaba;MG;2017;402.129,50;;;0,000
Guaranésia;MG;2017;1.689.034,14;268.101,26;;0,159
Guarani;MG;2017;87.650,00;;;0,000
Guarará;MG;2017;565.203,00;23.785,65;;0,042
Guarda-Mor;MG;2017;656.892,00;;;0,000
Guaxupé;MG;2017;4.126.034,22;2.354.455,22;;0,571
Guidoval;MG;2017;661.243,52;196.503,29;;0,297
Guimarânia;MG;2017;583.479,32;;;0,000
Guiricema;MG;2017;2.000.000,00;;;0,000
Gurinhatã;MG;2017;151.200,00;;;0,000
Heliodora;MG;2017;197.780,88;;;0,000
Iapu;MG;2017;451.846,03;26.676,03;;0,059
Ibertioga;MG;2017;407.362,63;;;0,000
Ibiá;MG;2017;1.429.964,66;;;0,000
Ibiraci;MG;2017;610.334,23;;;0,000
Ibirité;MG;2017;12.699.573,01;1.713.861,36;;0,135
Ibituruna;MG;2017;110.551,36;;;0,000
Igarapé;MG;2017;3.122.665,29;;;0,000
Iguatama;MG;2017;635.048,00;;;0,000
Ijaci;MG;2017;486.946,29;19.155,16;;0,039
Ilicínea;MG;2017;927.288,00;76.325,23;;0,082
Imbé de Minas;MG;2017;762.836,04;;;0,000
Inconfidentes;MG;2017;206.199,49;21.364,40;;0,104
Indaiabira;MG;2017;291.924,00;;;0,000
Indianópolis;MG;2017;578.538,00;;;0,000
Inimutaba;MG;2017;202.977,24;;;0,000
Ipaba;MG;2017;817.538,00;;;0,000
Ipanema;MG;2017;897.696,37;56.213,29;;0,063
Ipatinga;MG;2017;22.339.037,23;1.755.169,06;;0,079
Iraí de Minas;MG;2017;978.900,00;;;0,000
Itabira;MG;2017;23.268.869,69;;;0,000
Itabirito;MG;2017;5.958.497,79;494.135,23;;0,083
Itacambira;MG;2017;270.000,00;;;0,000
Itacarambi;MG;2017;1.203.160,00;;;0,000
Itaguara;MG;2017;1.122.205,80;381.248,88;;0,340
Itaipé;MG;2017;405.000,00;;;0,000
Itajubá;MG;2017;9.502.695,16;7.000.000,00;;0,737
Itamarandiba;MG;2017;662.727,61;;;0,000
Itamarati de Minas;MG;2017;431.485,42;17.162,74;;0,040
Itambacuri;MG;2017;276.999,35;;;0,000
Itambé do Mato Dentro;MG;2017;182.263,86;3.210,00;;0,018
Itamogi;MG;2017;457.117,68;;;0,000
Itamonte;MG;2017;908.684,15;103.929,84;;0,114
Itanhandu;MG;2017;1.175.150,56;247.753,47;;0,211
Itanhomi;MG;2017;255.940,00;;;0,000
Itaobim;MG;2017;1.237.586,62;104.581,77;;0,085
Itapagipe;MG;2017;469.569,11;93.670,54;;0,199
Itapeva;MG;2017;448.138,00;6.080,00;;0,014
Itaú de Minas;MG;2017;325.561,77;;;0,000
Itaúna;MG;2017;8.175.544,00;8.220.000,00;;1,005
Itaverava;MG;2017;625.570,20;;;0,000
Itinga;MG;2017;854.070,21;;;0,000
Itueta;MG;2017;960.000,00;16.303,57;;0,017
Iturama;MG;2017;5.529.072,05;0;;0,000
Itutinga;MG;2017;356.206,36;;;0,000
Jaboticatubas;MG;2017;1.369.196,08;57.067,38;;0,042
Jacinto;MG;2017;624.042,00;;;0,000
Jacuí;MG;2017;152.235,83;34.282,92;;0,225
Jacutinga;MG;2017;809.452,86;822.949,76;;1,017
Jaguaraçu;MG;2017;129.817,24;;;0,000
Jaíba;MG;2017;4.164.150,05;;;0,000
Janaúba;MG;2017;4.269.556,82;2.061.051,99;;0,483
Januária;MG;2017;3.784.878,00;;;0,000
Japaraíba;MG;2017;309.812,67;;;0,000
Japonvar;MG;2017;528.986,12;;;0,000
Jeceaba;MG;2017;622.487,74;;;0,000
Jequeri;MG;2017;989.214,86;8.926,71;;0,009
Jequitinhonha;MG;2017;1.053.954,00;59.193,75;;0,056
Jesuânia;MG;2017;102.384,00;101.000,00;;0,986
Joaíma;MG;2017;768.201,18;;;0,000
João Monlevade;MG;2017;4.567.272,60;193.120,59;;0,042
João Pinheiro;MG;2017;3.270.748,12;;;0,000
Jordânia;MG;2017;566.598,11;;;0,000
José Gonçalves de Minas;MG;2017;202.586,48;;;0,000
José Raydan;MG;2017;652.400,00;;;0,000
Nova União;MG;2017;272.014,18;;;0,000
Juatuba;MG;2017;2.663.724,90;;;0,000
Juiz de Fora;MG;2017;83.155.745,49;53.340.676,26;;0,641
Juramento;MG;2017;212.000,00;;;0,000
Ladainha;MG;2017;389.800,00;;;0,000
Lagamar;MG;2017;992.018,96;6.430,46;;0,006
Lagoa da Prata;MG;2017;3.756.602,25;201.793,60;;0,054
Lagoa Dourada;MG;2017;453.611,64;;;0,000
Lagoa Formosa;MG;2017;952.206,97;66.093,65;;0,069
Lagoa Grande;MG;2017;420.000,00;;;0,000
Lagoa Santa;MG;2017;5.146.832,60;3.361.847,68;;0,653
Lajinha;MG;2017;1.389.982,78;41.720,41;;0,030
Lambari;MG;2017;1.005.890,00;38.441,34;;0,038
Lamim;MG;2017;268.410,70;;;0,000
Lavras;MG;2017;7.764.343,25;;;0,000
Leandro Ferreira;MG;2017;196.600,00;;;0,000
Leme do Prado;MG;2017;273.442,31;1.517,72;;0,006
Leopoldina;MG;2017;3.333.215,48;969.103,54;;0,291
Liberdade;MG;2017;466.533,00;38.773,46;;0,083
Lima Duarte;MG;2017;776.861,52;;;0,000
Limeira do Oeste;MG;2017;801.316,16;;;0,000
Lontra;MG;2017;224.064,00;;;0,000
Luisburgo;MG;2017;409.247,19;;;0,000
Luminárias;MG;2017;258.570,64;15.300,00;;0,059
Luz;MG;2017;2.798.904,60;339.503,40;;0,121
Machacalis;MG;2017;86.628,00;;;0,000
Machado;MG;2017;2.470.000,00;60.000,00;;0,024
Madre de Deus de Minas;MG;2017;266.892,36;;;0,000
Manga;MG;2017;2.060.000,00;240.000,00;;0,117
